sample_id,dataset_name,audio_path,tab_path,split
clean_stratocaster_clean_neck/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Beatles (The) - In My Life (3) - gp4__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Moody Blues - Nights in White Satin (Solo guitar version) - gp3__1 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Ramones (The) - Chinese Rock - gp3__3 - Overdriven Guitar.gp5,train
"dist_stratocaster_clean_bridge/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar.gp5",train
"dist_stratocaster_clean_neck/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar.gp5",train
"dist_vintage_clean_bridge/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar.gp5",train
"dist_vintage_clean_neck/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Wooten, Victor - Classical Thumb Remix - gp3__2 - Distortion Guitar.gp5",train
clean_stratocaster_clean_bridge/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pain Of Salvation - Dedication - gp3__2 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Scottish - Scotland The Brave  (2) - gp4__7 - Distortion Guitar.gp5,train
"dist_stratocaster_clean_bridge/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar.gp5",train
"dist_stratocaster_clean_neck/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar.gp5",train
"dist_vintage_clean_bridge/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar.gp5",train
"dist_vintage_clean_neck/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Sankey, DJ - Flange Of Destiny - gp4__4 - Overdriven Guitar.gp5",train
dist_stratocaster_clean_bridge/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Creed - With Arms Wide Open - gp3__4 - Overdriven Guitar.gp5,train
clean_stratocaster_clean_bridge/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Incubus - Calgone - gp4__4 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Incubus - Calgone - gp4__4 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Incubus - Calgone - gp4__4 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Incubus - Calgone - gp4__4 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Incubus - Calgone - gp4__4 - Electric Clean Guitar.gp5,train
dist_stratocaster_clean_bridge/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Mayday - World Crazy - gp3__3 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Mayday - World Crazy - gp3__3 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Mayday - World Crazy - gp3__3 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Mayday - World Crazy - gp3__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Mayday - World Crazy - gp3__3 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_bridge/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Deftones - Bored (5) - gp4__2 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Deftones - Bored (5) - gp4__2 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Deftones - Bored (5) - gp4__2 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Deftones - Bored (5) - gp4__2 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Deftones - Bored (5) - gp4__2 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_bridge/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Elio E Le Storie Tese - IL Vitello Dai Piedi Di Balsa - gp3__7 - Distortion Guitar.gp5,train
"dist_stratocaster_clean_bridge/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar.gp5",train
"dist_stratocaster_clean_neck/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar.gp5",train
"dist_vintage_clean_bridge/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar.gp5",train
"dist_vintage_clean_neck/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Otro Yo, El - No Me Importa Morir - gp4__1 - Distortion Guitar.gp5",train
dist_stratocaster_clean_bridge/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Offspring (The) - Feelings - gp3__3 - Overdriven Guitar.gp5,train
clean_stratocaster_clean_bridge/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Dandy Warhols - Last Junkie On Earth - gp3__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/ATHENA - Holigan - gp3__3 - Electric Jazz Guitar.gp5,train
